Sample ID,LabDate,LakeID,Taxon,LifeStage,SpecimenNumber,Length,Comments,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,8,2.4,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,9,1.8,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,10,4.4,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,11,3.5,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,12,3.7,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,13,1.9,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,14,2.1,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,15,4.1,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,16,3.6,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,17,1.8,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,18,3.8,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,19,2.2,,
3287,9/23/2014 0:00,50183,Pisidium casertanum,,20,3.8,,
3287,9/25/2014 0:00,50183,Acari,,1,1.4,,
3287,9/25/2014 0:00,50183,Acari,,2,1.3,,
3287,9/25/2014 0:00,50183,Acari,,3,1.3,,
3287,9/25/2014 0:00,50183,Acari,,4,1.4,,
3287,9/25/2014 0:00,50183,Acari,,5,0.8,,
3287,9/25/2014 0:00,50183,Acari,,6,0.8,,
3287,9/25/2014 0:00,50183,Acari,,7,1.2,,
3287,9/25/2014 0:00,50183,Acari,,8,1.3,,
3287,9/25/2014 0:00,50183,Acari,,9,1.6,,
3287,9/25/2014 0:00,50183,Acari,,10,1.5,,
3287,9/25/2014 0:00,50183,Acari,,11,1.5,,
3287,9/25/2014 0:00,50183,Acari,,12,1.3,,
3287,9/25/2014 0:00,50183,Acari,,13,1.4,,
3287,9/25/2014 0:00,50183,Acari,,14,1.6,,
3287,9/25/2014 0:00,50183,Acari,,15,0.8,,
3287,9/25/2014 0:00,50183,Acari,,16,1.1,,
3287,9/25/2014 0:00,50183,Acari,,17,1.5,,
3287,9/25/2014 0:00,50183,Chironomidae,,1,6.7,,
3287,9/25/2014 0:00,50183,Chironomidae,Pupae,2,3.8,,
3287,9/25/2014 0:00,50183,Chironomidae,Pupae,3,3.7,,
3287,9/25/2014 0:00,50183,Chironomidae,,4,4.9,,
3287,9/25/2014 0:00,50183,Chironomidae,,5,8,,
3287,9/25/2014 0:00,50183,Chironomidae,,6,6.6,,
3287,9/25/2014 0:00,50183,Chironomidae,,7,7.7,,
3287,9/25/2014 0:00,50183,Chironomidae,,8,6.1,,
3287,9/25/2014 0:00,50183,Chironomidae,,9,6.9,,
3287,9/25/2014 0:00,50183,Chironomidae,,10,5.9,,
3287,9/25/2014 0:00,50183,Chironomidae,,11,7.8,,
3287,9/25/2014 0:00,50183,Chironomidae,,12,6.4,,
3287,9/25/2014 0:00,50183,Chironomidae,,13,5.7,,
3287,9/25/2014 0:00,50183,Chironomidae,,14,5.7,,
3287,9/25/2014 0:00,50183,Chironomidae,,15,4.1,,
3287,9/25/2014 0:00,50183,Chironomidae,,16,6.9,,
3287,9/25/2014 0:00,50183,Chironomidae,,17,7.7,,
3287,9/25/2014 0:00,50183,Chironomidae,,18,6.7,,
3287,9/25/2014 0:00,50183,Chironomidae,,19,5.8,,
3287,9/25/2014 0:00,50183,Chironomidae,,20,6.6,,
3287,9/25/2014 0:00,50183,Desmona,,1,12.3,,
3287,9/25/2014 0:00,50183,Hesperophylax,,1,14.8,,
3287,9/25/2014 0:00,50183,Hesperophylax,,2,12.7,,
3287,9/25/2014 0:00,50183,Hesperophylax,,3,14.1,,
3287,9/25/2014 0:00,50183,Oligochaeta,,1,7.8,,
3287,9/25/2014 0:00,50183,Oligochaeta,,2,7.3,,
3287,9/25/2014 0:00,50183,Oligochaeta,,3,13.3,,
3287,9/25/2014 0:00,50183,Oligochaeta,,4,10.3,,
3287,9/25/2014 0:00,50183,Oligochaeta,,5,11.8,,
3287,9/25/2014 0:00,50183,Oligochaeta,,6,7.8,,
3287,9/25/2014 0:00,50183,Oligochaeta,,7,10.7,,
3287,9/25/2014 0:00,50183,Oligochaeta,,8,6.5,,
3287,9/25/2014 0:00,50183,Oligochaeta,,9,10.7,,
3287,9/25/2014 0:00,50183,Oligochaeta,,10,9.5,,
3287,9/25/2014 0:00,50183,Oligochaeta,,11,7.4,,
3287,9/25/2014 0:00,50183,Oligochaeta,,12,11.8,,
3287,9/25/2014 0:00,50183,Oligochaeta,,13,6.8,,
3287,9/25/2014 0:00,50183,Oligochaeta,,14,12.8,,
3287,9/25/2014 0:00,50183,Oligochaeta,,15,12.1,,
3287,9/25/2014 0:00,50183,Oligochaeta,,16,8.8,,
3287,9/25/2014 0:00,50183,Oligochaeta,,17,7.6,,
3287,9/25/2014 0:00,50183,Polycentropus,,1,10.6,,
3287,9/25/2014 0:00,50183,Polycentropus,,2,9,,
3287,9/25/2014 0:00,50183,Polycentropus,,3,14.5,,
3287,9/25/2014 0:00,50183,Polycentropus,,4,16.5,,
3287,9/25/2014 0:00,50183,Sialis,,1,3.1,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar I,1,1.8,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar I,2,1.3,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar I,3,2.1,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar I,4,1.9,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar I,5,2.1,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar I,6,1.3,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar I,7,1.5,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar II/III,1,2.4,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar II/III,2,3.6,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar II/III,3,3.1,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar II/III,4,2.5,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar II/III,5,2.6,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar II/III,6,2.1,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar II/III,7,3.8,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar II/III,8,2.4,,
3287,9/26/2014 0:00,50183,Stictotarsus,Instar I,8,1.7,,
3308,8/8/2014 0:00,10223,Corixidae,,1,3.2,,
3308,8/8/2014 0:00,10223,Corixidae,,2,3.4,,
3308,8/8/2014 0:00,10223,Corixidae,,3,1.9,,
3308,8/8/2014 0:00,10223,Corixidae,,4,2.5,,
3308,8/8/2014 0:00,10223,Corixidae,,5,1.6,,
3308,8/8/2014 0:00,10223,Corixidae,,6,3.1,,
3308,8/8/2014 0:00,10223,Corixidae,,7,2.9,,
3308,8/8/2014 0:00,10223,Corixidae,,8,2.4,,
3308,8/8/2014 0:00,10223,Corixidae,,9,3,,
3308,8/8/2014 0:00,10223,Corixidae,,10,3,,
3308,8/8/2014 0:00,10223,Corixidae,,11,2.2,,
3308,8/8/2014 0:00,10223,Corixidae,,12,3.1,,
3308,8/8/2014 0:00,10223,Corixidae,,13,2.3,,
3308,8/8/2014 0:00,10223,Corixidae,,14,2.6,,
3308,8/8/2014 0:00,10223,Corixidae,,15,2.9,,
3308,8/8/2014 0:00,10223,Corixidae,,16,2.3,,
3308,8/8/2014 0:00,10223,Corixidae,,17,4.3,,
3308,8/8/2014 0:00,10223,Corixidae,,18,2.9,,
3308,8/8/2014 0:00,10223,Corixidae,,19,3,,
3308,8/8/2014 0:00,10223,Corixidae,,20,3.1,,
3308,8/11/2014 0:00,10223,Acari,,1,1.1,,
3308,8/11/2014 0:00,10223,Acari,,2,1.1,,
3308,8/11/2014 0:00,10223,Oligochaeta,,1,5.2,,
3308,8/11/2014 0:00,10223,Oligochaeta,,2,14.3,,
3308,8/11/2014 0:00,10223,Oligochaeta,,3,6.2,,
3308,8/11/2014 0:00,10223,Pisidium casertanum,,1,1.7,,
3308,8/11/2014 0:00,10223,Pisidium casertanum,,2,2,,
3308,8/11/2014 0:00,10223,Pisidium casertanum,,3,3,,
3308,8/11/2014 0:00,10223,Sialis,,1,7.6,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,1,9.1,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,2,8.3,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,3,8.1,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,4,8,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,5,8.3,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,6,9.1,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,7,8.6,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,8,7.2,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,9,8.1,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,10,7.2,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,11,7.9,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,12,8,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,13,9.8,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,14,7.9,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,15,9.8,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,16,8,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,17,8.7,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,18,9.1,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,19,7.8,,
3308,8/15/2014 0:00,10223,Callibaetis ferrugineus,,20,5.6,,
3308,8/15/2014 0:00,10223,Chironomidae,,1,6.5,,
3308,8/15/2014 0:00,10223,Chironomidae,,2,6.5,,
3308,8/15/2014 0:00,10223,Chironomidae,,3,6.7,,
3308,8/15/2014 0:00,10223,Chironomidae,,4,6.6,,
3308,8/15/2014 0:00,10223,Chironomidae,,5,6,,
3308,8/15/2014 0:00,10223,Chironomidae,,6,6.7,,
3308,8/15/2014 0:00,10223,Chironomidae,,7,6.7,,
3308,8/15/2014 0:00,10223,Chironomidae,,8,6.9,,
3308,8/15/2014 0:00,10223,Chironomidae,,9,5,,
3308,8/15/2014 0:00,10223,Chironomidae,,10,6.7,,
3308,8/15/2014 0:00,10223,Chironomidae,,11,5.7,,
3308,8/15/2014 0:00,10223,Chironomidae,,12,6.1,,
3308,8/15/2014 0:00,10223,Chironomidae,,13,6,,
3308,8/15/2014 0:00,10223,Dicosmoecus,,1,16.7,,
3308,8/15/2014 0:00,10223,Polycentropus,,1,15.3,,
3308,8/15/2014 0:00,10223,Polycentropus,,2,6.3,,
3308,8/15/2014 0:00,10223,Polycentropus,,3,9,,
3308,8/15/2014 0:00,10223,Polycentropus,,4,8.4,,
3308,8/15/2014 0:00,10223,Polycentropus,,5,9.4,,
3308,8/15/2014 0:00,10223,Polycentropus,,6,6.1,,
3308,8/15/2014 0:00,10223,Polycentropus,,7,6.5,,
3308,8/15/2014 0:00,10223,Polycentropus,,8,10.5,,
3308,8/15/2014 0:00,10223,Polycentropus,,9,7.9,,
3308,8/15/2014 0:00,10223,Polycentropus,,10,14.7,,
3308,8/15/2014 0:00,10223,Polycentropus,,11,9,,
3308,8/15/2014 0:00,10223,Polycentropus,,12,6.7,,
3308,8/15/2014 0:00,10223,Polycentropus,,13,6,,
3308,8/15/2014 0:00,10223,Polycentropus,,14,5.5,headless,
3308,9/8/2014 0:00,10223,Sanfillipodytes,Larvae/Nymph,1,2.4,RS,
3308,9/8/2014 0:00,10223,Sanfillipodytes,Larvae/Nymph,2,2.9,RS,
3308,9/8/2014 0:00,10223,Sanfillipodytes,Larvae/Nymph,3,2.1,RS,
3308,9/8/2014 0:00,10223,Sanfillipodytes,Larvae/Nymph,4,2.4,RS,
3308,9/8/2014 0:00,10223,Sanfillipodytes,Larvae/Nymph,5,2.5,RS,
3308,9/8/2014 0:00,10223,Sanfillipodytes,Larvae/Nymph,6,2.2,RS,
3308,9/8/2014 0:00,10223,Stictotarsus,Adult,1,3.8,,
3308,9/8/2014 0:00,10223,Stictotarsus,Adult,2,3.5,,
3308,9/8/2014 0:00,10223,Stictotarsus,Adult,3,3.6,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,1,1.7,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,2,1.8,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,3,2.2,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,4,1.7,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,5,1.9,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,6,1.9,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,7,1.4,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,8,2.2,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,9,2.3,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,10,3.1,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,11,1.9,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,12,1.6,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,13,1.3,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,14,2.1,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,15,1.4,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,16,2.1,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,17,2.3,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,18,2.2,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,19,1.9,,
3308,9/8/2014 0:00,10223,Stictotarsus,Larvae/Nymph,20,1.4,,
3312,8/6/2014 0:00,10100,Chironomidae,,1,6.6,,
3312,8/6/2014 0:00,10100,Chironomidae,,2,6.9,,
3312,8/6/2014 0:00,10100,Chironomidae,,3,7.9,,
3312,8/6/2014 0:00,10100,Chironomidae,,4,3.9,,
3312,8/6/2014 0:00,10100,Chironomidae,,5,6.9,,
3312,8/6/2014 0:00,10100,Chironomidae,,6,6,,
3312,8/6/2014 0:00,10100,Chironomidae,,7,6.1,,
3312,8/6/2014 0:00,10100,Chironomidae,,8,5.1,,
3312,8/6/2014 0:00,10100,Chironomidae,,9,6.1,,
3312,8/6/2014 0:00,10100,Chironomidae,,10,7.8,,
3312,8/6/2014 0:00,10100,Chironomidae,,11,6.8,,
3312,8/6/2014 0:00,10100,Chironomidae,,12,8.7,,
3312,8/6/2014 0:00,10100,Chironomidae,,13,4,,
3312,8/6/2014 0:00,10100,Chironomidae,,14,6.3,,
3312,8/6/2014 0:00,10100,Chironomidae,,15,7.1,,
3312,8/6/2014 0:00,10100,Chironomidae,,16,6.9,,
3312,8/6/2014 0:00,10100,Chironomidae,,17,5.5,,
3312,8/6/2014 0:00,10100,Chironomidae,,18,7,,
3312,8/6/2014 0:00,10100,Chironomidae,,19,8,,
3312,8/6/2014 0:00,10100,Chironomidae,,20,7.6,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,1,3.8,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,2,2,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,3,1.7,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,4,1.8,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,5,1.7,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,6,1.8,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,7,4.2,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,8,2,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,9,2,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,10,1.9,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,11,1.9,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,12,1.7,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,13,1.9,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,14,1.8,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,15,3.1,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,16,3.6,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,17,4.1,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,18,2.1,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,19,1.8,,
3312,8/6/2014 0:00,10100,Pisidium casertanum,,20,1.4,,
3312,9/15/2014 0:00,10100,Ameletus,,1,5.1,,
3312,9/15/2014 0:00,10100,Ameletus,,2,5.2,,
3312,9/15/2014 0:00,10100,Ameletus,,3,5.8,,
3312,9/15/2014 0:00,10100,Ameletus,,4,4.6,,
3312,9/15/2014 0:00,10100,Ameletus,,5,6.7,,
3312,9/15/2014 0:00,10100,Ameletus,,6,5.5,,
3312,9/15/2014 0:00,10100,Ameletus,,7,7.1,,
3312,9/15/2014 0:00,10100,Ameletus,,8,6.7,,
3312,9/15/2014 0:00,10100,Ameletus,,9,8.1,,
3312,9/15/2014 0:00,10100,Ameletus,,10,5.3,,
3312,9/15/2014 0:00,10100,Ameletus,,11,6.2,,
3312,9/15/2014 0:00,10100,Ameletus,,12,7.4,,
3312,9/15/2014 0:00,10100,Ameletus,,13,3.8,,
3312,9/15/2014 0:00,10100,Ameletus,,14,4.1,,
3312,9/15/2014 0:00,10100,Ameletus,,15,6.1,,
3312,9/15/2014 0:00,10100,Ameletus,,16,5.8,,
3312,9/15/2014 0:00,10100,Ameletus,,17,5.2,,
3312,9/15/2014 0:00,10100,Ameletus,,18,4.2,,
3312,9/15/2014 0:00,10100,Ameletus,,19,2.4,,
3312,9/15/2014 0:00,10100,Ameletus,,20,5.5,,
3312,9/15/2014 0:00,10100,Hirudinea,,1,5.5,,
3312,9/15/2014 0:00,10100,Hirudinea,,2,4.5,,
3312,9/15/2014 0:00,10100,Hirudinea,,3,6.7,,
3312,9/15/2014 0:00,10100,Oligochaeta,,1,12,,
3312,9/15/2014 0:00,10100,Oligochaeta,,2,11.5,,
3312,9/15/2014 0:00,10100,Oligochaeta,,3,3.3,,
3312,9/15/2014 0:00,10100,Sialis,,1,13.1,,
3312,9/15/2014 0:00,10100,Sialis,,2,4.7,,
3312,9/15/2014 0:00,10100,Sialis,,3,3.2,,
3312,9/15/2014 0:00,10100,Sialis,,4,3,,
3312,9/15/2014 0:00,10100,Sialis,,5,12.5,,
3312,9/15/2014 0:00,10100,Sialis,,6,7.1,,
3312,9/15/2014 0:00,10100,Sialis,,7,10,,
3312,9/15/2014 0:00,10100,Sialis,,8,7.5,,
3312,9/15/2014 0:00,10100,Sialis,,9,4.5,,
3315,9/29/2014 0:00,10206,Acari,,1,1.3,,
3315,9/29/2014 0:00,10206,Acari,,2,0.9,,
3315,9/29/2014 0:00,10206,Acari,,3,0.9,,
3315,9/29/2014 0:00,10206,Acari,,4,1.4,,
3315,9/29/2014 0:00,10206,Acari,,5,0.7,,
3315,9/29/2014 0:00,10206,Acari,,6,0.9,,
3315,9/29/2014 0:00,10206,Acari,,7,0.9,,
3315,9/29/2014 0:00,10206,Acari,,8,0.9,,
3315,9/29/2014 0:00,10206,Acari,,9,1,,
3315,9/29/2014 0:00,10206,Acari,,10,1.1,,
3315,9/29/2014 0:00,10206,Acari,,11,1.1,,
3315,9/29/2014 0:00,10206,Acari,,12,0.7,,
3315,9/29/2014 0:00,10206,Acari,,13,0.8,,
3315,9/29/2014 0:00,10206,Callibaetis ferrugineus,,1,9.5,,
3315,9/29/2014 0:00,10206,Callibaetis ferrugineus,,2,11.8,,
3315,9/29/2014 0:00,10206,Callibaetis ferrugineus,,3,10.5,,
3315,9/29/2014 0:00,10206,Callibaetis ferrugineus,,4,9.3,,
3315,9/29/2014 0:00,10206,Chironomidae,,1,6.3,,
3315,9/29/2014 0:00,10206,Chironomidae,,2,7.5,,
3315,9/29/2014 0:00,10206,Chironomidae,,3,5.5,,
3315,9/29/2014 0:00,10206,Chironomidae,,4,8.1,,
3315,9/29/2014 0:00,10206,Chironomidae,,5,4.4,,
3315,9/29/2014 0:00,10206,Chironomidae,,6,6,,
3315,9/29/2014 0:00,10206,Chironomidae,,7,6.1,,
3315,9/29/2014 0:00,10206,Chironomidae,,8,6.4,,
3315,9/29/2014 0:00,10206,Chironomidae,,9,5.6,,
3315,9/29/2014 0:00,10206,Chironomidae,,10,7.6,,
3315,9/29/2014 0:00,10206,Chironomidae,Pupae,11,3.3,,
3315,9/29/2014 0:00,10206,Chironomidae,,12,7.4,,
3315,9/29/2014 0:00,10206,Chironomidae,,13,7,,
3315,9/29/2014 0:00,10206,Corixidae,,1,3.2,,
3315,9/29/2014 0:00,10206,Corixidae,,2,3,,
3315,9/29/2014 0:00,10206,Corixidae,,3,2.2,,
3315,9/29/2014 0:00,10206,Corixidae,,4,1.6,,
3315,9/29/2014 0:00,10206,Corixidae,,5,2.2,,
3315,9/29/2014 0:00,10206,Oligochaeta,,1,4.9,,
3315,9/29/2014 0:00,10206,Oligochaeta,,2,5.3,,
3315,9/29/2014 0:00,10206,Oligochaeta,,3,4.7,,
3315,9/29/2014 0:00,10206,Oligochaeta,,4,4.6,,
3315,9/29/2014 0:00,10206,Oligochaeta,,5,3.7,,
3315,9/29/2014 0:00,10206,Oligochaeta,,6,4.8,,
3315,9/29/2014 0:00,10206,Oligochaeta,,7,8.9,,
3315,9/29/2014 0:00,10206,Oligochaeta,,8,6.6,,
3315,9/29/2014 0:00,10206,Oligochaeta,,9,6,,
3315,9/29/2014 0:00,10206,Oligochaeta,,10,8.4,,
3315,9/29/2014 0:00,10206,Oligochaeta,,11,5.7,,
3315,9/29/2014 0:00,10206,Oligochaeta,,12,5.5,,
3315,9/29/2014 0:00,10206,Oligochaeta,,13,2.4,,
3315,9/29/2014 0:00,10206,Oligochaeta,,14,3.8,,
3315,9/29/2014 0:00,10206,Oligochaeta,,15,5.4,,
3315,9/29/2014 0:00,10206,Sialis,,1,8.2,,
3315,9/29/2014 0:00,10206,Sialis,,2,5.6,,
3315,9/29/2014 0:00,10206,Sialis,,3,4.2,,
3315,9/29/2014 0:00,10206,Sialis,,4,7.6,,
3315,9/30/2014 0:00,10206,Ameletus,,1,5.5,,
3315,9/30/2014 0:00,10206,Ameletus,,2,10.4,,
3315,9/30/2014 0:00,10206,Ameletus,,3,6.5,,
3315,9/30/2014 0:00,10206,Ameletus,,4,8.8,,
3315,9/30/2014 0:00,10206,Ameletus,,5,9.6,,
3315,9/30/2014 0:00,10206,Ameletus,,6,8.8,,
3315,9/30/2014 0:00,10206,Ameletus,,7,9.9,,
3315,9/30/2014 0:00,10206,Ameletus,,8,9.4,,
3315,9/30/2014 0:00,10206,Ameletus,,9,6,,
3315,9/30/2014 0:00,10206,Ameletus,,10,7.3,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,1,2.3,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,2,3.3,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,3,2.6,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,4,3.7,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,5,2.6,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,6,1.6,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,7,1.8,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,8,2.5,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,9,2.7,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,10,2.1,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,11,1.9,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,12,2.5,,
3315,9/30/2014 0:00,10206,Pisidium casertanum,,13,2.7,,
3315,9/30/2014 0:00,10206,Sanfillipodytes,,1,2.7,,
3315,9/30/2014 0:00,10206,Sanfillipodytes,,2,2.7,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,1,4.6,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,2,2.8,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,3,2.4,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,4,1.6,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,5,2.3,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,6,3.1,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,7,2.2,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,8,4.5,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,9,2.6,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,10,3,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,11,1.5,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,12,1.9,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,13,1.7,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,14,2.2,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,15,2.4,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,16,2.1,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,17,2.1,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,18,2.4,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,19,1.6,,
3315,9/30/2014 0:00,10206,Stictotarsus,Larvae,20,1.9,,
3315,9/30/2014 0:00,10206,Stictotarsus striatellus,Adult,1,3.6,,
3315,9/30/2014 0:00,10206,Stictotarsus striatellus,Adult,2,3.7,,
3315,9/30/2014 0:00,10206,Stictotarsus striatellus,Adult,3,4.2,,
8119,10/2/2014 0:00,10222,Acari,,1,1,,
8119,10/2/2014 0:00,10222,Ameletus,,1,8.1,,
8119,10/2/2014 0:00,10222,Ameletus,,2,8.5,,
8119,10/2/2014 0:00,10222,Ameletus,,3,10.9,,
8119,10/2/2014 0:00,10222,Ameletus,,4,7.5,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,1,4.4,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,2,3.6,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,3,3.3,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,4,3.1,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,5,3.9,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,6,3.2,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,7,3.6,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,8,4.4,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,9,3.7,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,10,3.3,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,11,3.4,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,12,4.9,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,13,3.5,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,14,4,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,15,3.9,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,16,3.6,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,17,4.2,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,18,4.4,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,19,4,,
8119,10/2/2014 0:00,10222,Callibaetis ferrugineus,,20,2.8,,
